account_id,event_day,active_users,sessions,events,revenue
ACC_0435,2010-05-02,1,1,30,205.57
ACC_0435,2010-06-06,1,1,11,145.35
ACC_0435,2010-06-24,1,1,44,510.51
ACC_0435,2010-07-07,1,1,7,133.45
ACC_0435,2010-07-25,1,1,12,298.4
ACC_0435,2010-07-27,1,1,15,262.86
ACC_0435,2010-08-08,1,1,9,153.72
ACC_0435,2010-08-16,1,1,52,1341.49
ACC_0435,2010-08-22,1,1,5,137.45
ACC_0435,2010-09-22,1,1,17,901.42
ACC_0435,2010-09-27,1,1,17,581.28
ACC_0435,2010-10-10,1,1,17,394.56
ACC_0435,2010-10-14,1,1,26,1070.21
ACC_0435,2010-11-25,1,1,25,422.78000000000003
ACC_0435,2010-12-06,1,1,46,197.4
ACC_0435,2011-01-05,1,1,29,511.95
ACC_0435,2011-01-16,1,1,11,258.25
ACC_0435,2011-01-24,1,1,30,215.78
ACC_0435,2011-01-28,1,1,22,1131.0
ACC_0435,2011-02-02,1,1,9,227.71
ACC_0435,2011-02-10,1,1,11,121.28
ACC_0435,2011-02-27,1,1,6,109.85
ACC_0435,2011-03-03,1,1,20,222.65
ACC_0435,2011-03-09,1,1,3,358.5
ACC_0435,2011-03-11,1,1,3,121.17000000000002
ACC_0435,2011-03-15,1,1,22,343.62
ACC_0435,2011-04-13,1,1,7,328.55
ACC_0435,2011-05-03,1,1,38,157.75
ACC_0435,2011-05-23,1,1,26,439.52
ACC_0435,2011-05-29,1,1,22,320.35
ACC_0435,2011-06-19,1,1,8,602.8
ACC_0435,2011-07-06,1,1,20,255.95
ACC_0435,2011-07-12,1,1,34,377.74
ACC_0435,2011-08-04,1,1,29,943.07
ACC_0435,2011-08-15,1,1,20,68.08
ACC_0435,2011-09-04,1,1,6,121.19999999999999
ACC_0435,2011-09-29,1,2,58,1323.18
ACC_0435,2011-10-04,1,1,12,244.06
ACC_0435,2011-10-05,1,1,16,59.52
ACC_0435,2011-10-21,1,1,75,768.1899999999999
ACC_0435,2011-10-24,1,1,8,216.29
ACC_0435,2011-10-30,1,1,67,168.42
ACC_0435,2011-11-09,1,1,9,453.23
ACC_0435,2011-11-14,1,1,20,458.90999999999997
ACC_0435,2011-11-16,1,1,34,245.68
ACC_0435,2011-11-27,1,1,47,133.68
ACC_0435,2011-11-30,1,1,13,315.66
ACC_0435,2011-12-05,1,1,31,219.19
ACC_0436,2009-12-01,1,2,19,3274.74
ACC_0436,2009-12-02,1,1,2,714.0
ACC_0436,2009-12-03,1,2,2,2268.0
ACC_0436,2009-12-06,1,1,44,280.94
ACC_0436,2009-12-08,1,1,4,683.14
ACC_0436,2009-12-10,1,1,26,3882.66
ACC_0436,2009-12-14,1,1,14,2308.5
ACC_0436,2009-12-16,1,1,10,1181.5
ACC_0436,2010-01-10,1,1,7,443.48
ACC_0436,2010-01-15,1,1,19,195.2
ACC_0436,2010-02-02,1,1,5,674.4
ACC_0436,2010-02-03,1,1,7,907.4
ACC_0436,2010-02-04,1,1,6,1042.88
ACC_0436,2010-02-07,1,1,44,212.78
ACC_0436,2010-02-11,1,1,1,102.00000000000001
ACC_0436,2010-02-17,1,1,6,377.8
ACC_0436,2010-02-21,1,1,30,153.95
ACC_0436,2010-02-24,1,1,11,303.65
ACC_0436,2010-02-28,1,1,13,1422.78
ACC_0436,2010-04-07,1,6,52,7187.08
ACC_0436,2010-04-08,1,1,39,585.73
ACC_0436,2010-04-14,1,1,1,152.64000000000001
ACC_0436,2010-04-16,1,1,4,902.16
ACC_0436,2010-04-18,1,1,15,160.15
ACC_0436,2010-04-20,1,1,7,967.72
ACC_0436,2010-04-26,1,1,11,207.6
ACC_0436,2010-05-12,1,3,8,1493.8
ACC_0436,2010-05-18,1,1,5,925.1600000000001
ACC_0436,2010-05-21,1,1,1,183.6
ACC_0436,2010-05-28,1,1,1,152.64000000000001
ACC_0436,2010-06-07,1,1,42,291.33
ACC_0436,2010-06-16,1,8,23,3515.8999999999996
ACC_0436,2010-07-01,1,1,21,346.86
ACC_0436,2010-07-06,1,4,36,4543.23
ACC_0436,2010-07-14,1,1,7,433.12
ACC_0436,2010-07-22,1,1,26,3787.06
ACC_0436,2010-07-27,1,1,9,129.84
ACC_0436,2010-07-28,1,1,1,350.4
ACC_0436,2010-08-03,1,1,12,986.2099999999999
ACC_0436,2010-08-06,1,1,11,1494.36
ACC_0436,2010-08-12,1,1,21,2480.48
ACC_0436,2010-08-18,1,1,24,101.75
ACC_0436,2010-08-22,1,1,45,292.09
ACC_0436,2010-08-29,1,1,27,261.65000000000003
ACC_0436,2010-09-03,1,3,19,3087.56
ACC_0436,2010-09-13,1,3,14,907.84
ACC_0436,2010-09-22,1,5,5,593.1
ACC_0436,2010-10-05,1,4,26,6361.72
ACC_0436,2010-10-12,1,1,33,535.33
ACC_0436,2010-10-20,1,4,18,2183.92
ACC_0436,2010-10-24,1,2,78,393.38
ACC_0436,2010-11-12,1,8,40,7994.42
ACC_0436,2010-11-14,1,1,19,327.99
ACC_0436,2010-11-18,1,1,1,1128.0
ACC_0436,2010-11-23,1,1,10,657.73
ACC_0436,2010-11-28,2,2,54,390.18
ACC_0436,2010-12-02,1,6,146,18814.68
ACC_0436,2010-12-07,1,1,32,4044.32
ACC_0436,2010-12-10,1,4,20,5915.28
ACC_0436,2010-12-15,2,2,26,2814.96
ACC_0436,2011-01-09,1,1,29,182.78
ACC_0436,2011-01-10,1,2,23,1373.99
ACC_0436,2011-01-12,1,1,2,2.46
ACC_0436,2011-01-18,1,1,13,780.5
ACC_0436,2011-01-23,1,1,1,2.95
ACC_0436,2011-01-26,1,1,6,561.3
ACC_0436,2011-01-31,1,2,61,299.32
ACC_0436,2011-02-11,1,1,2,2.42
ACC_0436,2011-02-13,1,1,16,178.75
ACC_0436,2011-02-16,1,1,29,184.18
ACC_0436,2011-02-28,1,1,13,251.9
ACC_0436,2011-03-02,1,2,10,852.8100000000001
ACC_0436,2011-03-14,1,3,15,946.68
ACC_0436,2011-03-23,1,1,15,1649.58
ACC_0436,2011-03-31,1,1,11,872.56
ACC_0436,2011-04-05,1,1,1,81.6
ACC_0436,2011-04-10,1,2,64,262.69
ACC_0436,2011-05-05,1,2,8,1035.0
ACC_0436,2011-05-06,1,1,21,353.06
ACC_0436,2011-05-08,1,1,41,199.11
ACC_0436,2011-05-12,1,1,13,2613.36
ACC_0436,2011-06-08,1,1,7,557.7
ACC_0436,2011-06-09,1,1,15,270.55
ACC_0436,2011-06-21,1,2,9,939.42
ACC_0436,2011-06-22,1,1,41,163.91
ACC_0436,2011-07-06,1,1,8,477.9
ACC_0436,2011-07-22,1,2,14,2313.12
ACC_0436,2011-07-28,1,1,4,650.64
ACC_0436,2011-08-04,1,1,13,913.3
ACC_0436,2011-08-07,1,1,17,234.35
ACC_0436,2011-08-24,1,2,42,275.67
ACC_0436,2011-09-19,1,1,13,197.55
ACC_0436,2011-09-27,1,4,32,3992.7599999999998
ACC_0436,2011-09-29,1,1,12,173.82
ACC_0436,2011-10-06,1,2,5,633.0
ACC_0436,2011-10-20,1,1,14,200.83
ACC_0436,2011-10-21,1,1,11,3648.6
ACC_0436,2011-10-30,1,2,54,329.12
ACC_0436,2011-11-04,1,1,16,2118.12
ACC_0436,2011-11-14,1,2,76,480.95
ACC_0436,2011-11-20,1,1,5,333.36
ACC_0436,2011-11-29,1,1,21,3337.44
ACC_0436,2011-11-30,1,3,113,286.48
ACC_0436,2011-12-01,1,1,8,16.61
ACC_0436,2011-12-06,1,1,15,3895.8599999999997
ACC_0437,2009-12-15,1,1,14,324.8
ACC_0437,2009-12-22,1,1,21,324.99
ACC_0437,2010-01-27,1,1,28,478.9
ACC_0437,2010-03-28,1,1,59,334.87
ACC_0437,2010-04-11,1,1,38,764.64
ACC_0437,2010-04-22,1,1,15,246.88
ACC_0437,2010-04-27,1,1,17,306.05
ACC_0437,2010-05-13,1,1,19,323.79
ACC_0437,2010-05-18,1,1,11,166.24
ACC_0437,2010-08-04,1,1,13,215.28
ACC_0437,2010-08-17,1,1,13,187.51999999999998
ACC_0437,2010-10-05,1,1,22,318.05
ACC_0437,2010-10-17,1,1,58,288.62
ACC_0437,2010-10-22,2,2,82,1765.08
ACC_0437,2010-10-25,2,2,39,559.08
ACC_0437,2010-11-04,1,1,16,304.18
ACC_0437,2010-11-18,1,1,17,307.25
ACC_0437,2010-12-02,1,1,2,212.4
ACC_0437,2011-02-21,1,1,48,773.66
ACC_0437,2011-03-02,1,1,35,848.05
ACC_0437,2011-03-09,1,1,12,588.6700000000001
ACC_0437,2011-03-28,1,1,39,239.95999999999998
ACC_0437,2011-04-26,1,1,24,632.74
ACC_0437,2011-05-10,1,1,5,370.79999999999995
ACC_0437,2011-06-06,1,1,22,430.98
ACC_0437,2011-06-07,1,1,22,430.98
ACC_0437,2011-06-13,1,1,70,1109.53
ACC_0437,2011-06-28,1,1,66,1452.35
ACC_0437,2011-09-07,1,1,14,393.40000000000003
ACC_0437,2011-09-22,1,2,47,896.71
ACC_0437,2011-10-17,1,1,42,893.59
ACC_0437,2011-10-24,1,1,65,313.4
ACC_0437,2011-11-02,1,1,17,299.38
ACC_0437,2011-11-30,1,1,10,181.45
ACC_0438,2009-12-04,1,1,20,410.0
ACC_0438,2009-12-08,1,2,31,738.53
ACC_0438,2009-12-09,1,1,19,873.48
ACC_0438,2009-12-15,1,1,13,343.66
ACC_0438,2010-02-09,1,1,6,93.35000000000001
ACC_0438,2010-02-16,1,1,28,525.0
ACC_0438,2010-03-08,1,1,1,10.0
ACC_0438,2010-03-09,1,1,24,551.2
ACC_0438,2010-03-23,1,1,43,1017.43
ACC_0438,2010-04-16,1,1,26,595.54
ACC_0438,2010-05-11,1,1,23,488.7
ACC_0438,2010-05-26,1,1,21,462.38
ACC_0438,2010-06-07,1,1,15,387.94
ACC_0438,2010-06-11,1,1,2,310.79999999999995
ACC_0438,2010-06-22,1,1,17,275.7
ACC_0438,2010-06-29,1,2,24,524.99
ACC_0438,2010-07-01,1,1,10,304.2
ACC_0438,2010-07-05,1,1,30,555.94
ACC_0438,2010-07-19,1,1,20,531.38
ACC_0438,2010-07-26,2,2,36,680.28
ACC_0438,2010-08-02,1,1,13,1554.6
ACC_0438,2010-08-03,1,1,13,235.5
ACC_0438,2010-08-04,1,1,1,10.95
ACC_0438,2010-08-12,1,1,22,493.36
ACC_0438,2010-08-26,1,2,2,344.09999999999997
ACC_0438,2010-08-29,1,1,22,359.65999999999997
ACC_0438,2010-09-01,1,2,21,481.97
ACC_0438,2010-09-02,1,1,7,145.1
ACC_0438,2010-09-10,1,3,25,590.25
ACC_0438,2010-10-01,1,1,6,141.3
ACC_0438,2010-10-06,1,1,9,457.79999999999995
ACC_0438,2010-10-07,1,1,22,515.15
ACC_0438,2010-10-08,1,1,11,184.9
ACC_0438,2010-10-20,1,1,11,165.72
ACC_0438,2010-10-29,1,2,26,632.1
ACC_0438,2010-11-26,1,1,4,82.25
ACC_0438,2010-12-06,1,2,44,950.3000000000001
ACC_0438,2010-12-07,1,1,16,222.3
ACC_0438,2010-12-09,1,1,8,283.9
ACC_0438,2010-12-20,1,2,15,343.5
ACC_0438,2011-01-24,1,1,18,379.7
ACC_0438,2011-01-28,1,1,23,367.29
ACC_0438,2011-02-22,1,1,36,590.03
ACC_0438,2011-02-25,1,1,18,430.26
ACC_0438,2011-03-24,1,1,19,356.3
ACC_0438,2011-03-28,1,1,5,88.2
ACC_0438,2011-04-20,1,2,29,580.26
ACC_0438,2011-05-11,1,2,20,386.37
ACC_0438,2011-05-15,1,1,9,136.9
ACC_0438,2011-05-20,1,3,30,683.26
ACC_0438,2011-06-02,1,1,14,345.7
ACC_0438,2011-06-20,1,1,49,880.85
ACC_0438,2011-07-05,1,3,29,580.59
ACC_0438,2011-07-27,1,1,25,544.2
ACC_0438,2011-08-09,1,1,20,494.6
ACC_0438,2011-08-19,1,1,15,306.1
ACC_0438,2011-08-26,2,3,67,1341.81
ACC_0438,2011-09-14,1,1,6,88.2
ACC_0438,2011-09-19,1,1,24,573.2
ACC_0438,2011-09-23,1,1,27,773.03
ACC_0438,2011-09-26,1,1,13,304.36
ACC_0438,2011-10-05,1,1,4,80.30000000000001
ACC_0438,2011-10-14,1,3,18,479.22
ACC_0438,2011-11-06,1,1,24,553.1
ACC_0438,2011-11-17,1,1,6,88.25
ACC_0438,2011-11-28,1,1,10,307.56
ACC_0438,2011-12-02,1,3,36,823.08
ACC_0439,2009-12-10,1,1,9,347.54
ACC_0439,2010-03-04,1,1,12,349.4
ACC_0439,2010-03-24,1,1,6,110.03
ACC_0439,2010-05-24,1,1,5,108.5
ACC_0439,2010-11-25,1,1,19,615.8
ACC_0439,2011-03-03,1,1,15,306.94
ACC_0439,2011-10-03,1,1,40,864.19
ACC_0439,2011-11-18,1,1,17,295.88
ACC_0440,2010-02-03,1,2,27,565.9
ACC_0440,2010-09-03,1,1,19,318.65
ACC_0440,2011-02-04,1,1,23,381.32
ACC_0440,2011-03-01,1,1,19,323.16
ACC_0440,2011-05-08,1,1,7,134.65
ACC_0440,2011-08-03,1,1,69,1221.56
ACC_0440,2011-08-23,1,1,33,455.67
ACC_0440,2011-09-06,1,1,19,359.05
ACC_0440,2011-10-03,1,1,30,480.71
ACC_0440,2011-10-26,1,1,9,146.65
ACC_0440,2011-11-17,1,1,4,99.7
ACC_0440,2011-11-29,1,1,11,138.21
ACC_0441,2009-12-08,1,1,9,249.64
ACC_0441,2010-01-12,1,1,52,1254.56
ACC_0441,2010-01-21,1,1,17,274.89
ACC_0441,2010-02-14,1,1,19,736.44
ACC_0441,2010-03-05,1,1,3,50.0
ACC_0441,2010-03-10,1,1,23,612.7
ACC_0441,2010-04-22,2,2,32,846.62
ACC_0441,2010-06-14,1,1,25,1575.98
ACC_0441,2010-07-18,1,1,15,301.25
ACC_0441,2010-07-26,1,1,5,505.26
ACC_0441,2010-07-29,1,1,4,384.20000000000005
ACC_0441,2010-08-04,1,1,15,248.15
ACC_0441,2010-08-25,1,1,16,1038.26
ACC_0441,2010-09-02,1,1,2,33.0
ACC_0441,2010-09-26,1,2,2,314.4
ACC_0441,2010-09-29,1,1,8,512.02
ACC_0441,2010-10-15,1,2,17,516.75
ACC_0441,2010-10-26,1,3,17,839.73
ACC_0441,2010-11-04,1,1,8,490.34999999999997
ACC_0441,2010-11-16,1,1,1,175.2
ACC_0441,2010-12-02,1,1,32,1247.46
ACC_0441,2011-01-05,1,1,21,1220.4
ACC_0441,2011-02-25,1,1,29,759.08
ACC_0441,2011-05-17,1,1,16,793.47
ACC_0441,2011-05-20,1,1,29,770.5
ACC_0441,2011-07-27,1,1,8,267.32
ACC_0441,2011-08-15,1,1,14,630.42
ACC_0441,2011-08-28,1,2,10,332.78
ACC_0441,2011-10-28,1,1,11,219.39000000000001
ACC_0441,2011-11-21,1,1,12,569.9200000000001
ACC_0442,2010-01-07,1,1,7,217.2
ACC_0442,2010-04-28,1,1,8,122.95
ACC_0442,2010-05-05,1,2,41,660.27
ACC_0442,2010-06-04,1,1,12,340.57
ACC_0442,2010-06-11,1,1,20,355.89
ACC_0442,2010-06-27,1,1,7,198.77999999999997
ACC_0442,2010-07-08,1,1,28,516.41
ACC_0442,2010-07-12,1,1,2,180.48000000000002
ACC_0442,2010-11-11,1,1,1,350.4
ACC_0442,2010-11-17,1,1,4,399.9
ACC_0442,2010-11-24,1,1,1,350.4
ACC_0442,2010-12-01,1,1,2,700.8
ACC_0442,2010-12-08,1,1,2,700.8
ACC_0442,2010-12-15,1,1,4,102.28
ACC_0442,2011-01-10,1,1,1,175.2
ACC_0442,2011-06-10,1,3,3,39916.5
ACC_0442,2011-09-16,1,1,23,410.48
ACC_0442,2011-12-01,1,1,4,215.25
ACC_0442,2011-12-05,1,1,25,248.08
ACC_0443,2010-03-23,1,1,20,330.38
ACC_0443,2010-09-14,1,1,4,72.85
ACC_0443,2010-09-23,1,1,16,308.7
ACC_0443,2010-10-05,1,1,30,465.6
ACC_0443,2010-11-18,1,1,6,123.3
ACC_0443,2010-12-02,1,1,10,232.0
ACC_0443,2010-12-14,1,1,3,61.05
ACC_0443,2011-01-09,1,1,5,78.2
ACC_0443,2011-01-11,1,1,1,8.5
ACC_0443,2011-01-13,1,1,1,14.95
ACC_0443,2011-02-01,1,1,1,40.8
ACC_0443,2011-03-02,1,1,28,374.64
ACC_0443,2011-03-15,1,1,26,410.7
ACC_0443,2011-05-12,1,1,27,367.75
ACC_0443,2011-05-27,1,1,41,652.8
ACC_0443,2011-07-21,1,1,19,254.38
ACC_0443,2011-07-28,1,1,19,532.98
ACC_0443,2011-09-14,2,3,47,935.24
ACC_0443,2011-10-03,1,1,30,541.03
ACC_0443,2011-10-05,1,1,19,269.63
ACC_0443,2011-11-08,1,1,22,411.68
ACC_0443,2011-11-15,1,1,6,332.46000000000004
ACC_0443,2011-11-21,1,2,12,248.9
ACC_0443,2011-11-22,1,1,9,120.06
ACC_0444,2009-12-04,1,1,8,231.2
ACC_0444,2010-05-09,1,1,12,266.95
ACC_0444,2010-08-11,1,1,10,301.65000000000003
ACC_0444,2010-11-01,1,1,8,208.1
ACC_0444,2011-01-25,1,1,9,169.65
ACC_0444,2011-04-08,1,1,28,484.95
ACC_0444,2011-04-26,1,1,11,191.4
ACC_0444,2011-06-05,1,1,19,387.05
ACC_0444,2011-06-06,1,1,1,45.0
ACC_0444,2011-07-21,1,1,29,676.8
ACC_0444,2011-08-05,1,1,10,206.9
ACC_0444,2011-10-26,1,1,8,303.85
ACC_0444,2011-11-16,1,1,8,315.7
ACC_0445,2009-12-07,1,1,14,191.74
ACC_0445,2010-03-15,1,2,26,359.69
ACC_0445,2010-04-07,1,1,7,209.4
ACC_0445,2010-04-26,1,1,17,286.81
ACC_0445,2010-09-17,1,1,26,574.5
ACC_0445,2010-10-11,1,1,34,588.08
ACC_0445,2010-10-14,1,1,21,416.68
ACC_0445,2010-11-21,1,1,13,222.88
ACC_0445,2010-12-02,1,1,32,577.0
ACC_0445,2011-02-11,1,1,17,259.05
ACC_0445,2011-02-24,1,1,18,295.15
ACC_0445,2011-04-08,2,2,30,481.74
ACC_0445,2011-05-06,1,1,16,243.51999999999998
ACC_0445,2011-05-08,1,1,8,312.4
ACC_0445,2011-05-19,1,1,15,479.65
ACC_0445,2011-06-10,1,1,22,309.34000000000003
ACC_0445,2011-07-14,1,1,10,135.62
ACC_0445,2011-07-28,2,2,9,556.12
ACC_0445,2011-07-29,1,1,21,358.82
ACC_0445,2011-08-11,1,1,27,363.33
ACC_0445,2011-08-15,1,1,15,191.14000000000001
ACC_0445,2011-09-07,1,1,24,324.96
ACC_0445,2011-09-21,1,1,15,197.29
ACC_0445,2011-09-29,1,1,27,376.02
ACC_0445,2011-10-04,1,1,52,949.3000000000001
ACC_0445,2011-10-13,1,1,13,411.78000000000003
ACC_0445,2011-10-16,1,1,75,2242.69
ACC_0445,2011-10-20,2,2,43,688.87
ACC_0445,2011-11-09,1,1,35,508.28
ACC_0445,2011-11-10,1,1,16,329.68
ACC_0445,2011-11-14,1,1,1,78.0
ACC_0445,2011-11-21,1,1,21,340.11
ACC_0445,2011-11-22,1,1,9,150.0
ACC_0445,2011-11-23,1,1,1,1.65
ACC_0445,2011-11-25,1,1,10,348.1
ACC_0445,2011-11-30,1,1,24,1288.6399999999999
ACC_0446,2010-01-21,1,1,10,192.45000000000002
ACC_0446,2010-02-26,1,1,7,134.03
ACC_0446,2010-03-16,1,1,24,456.65999999999997
ACC_0446,2010-03-30,1,1,42,684.12
ACC_0446,2010-03-31,1,3,60,3056.39
ACC_0446,2010-04-29,1,1,17,1007.08
ACC_0446,2010-05-04,1,1,24,459.55
ACC_0446,2010-06-21,2,3,51,961.26
ACC_0446,2010-06-24,1,3,14,624.0
ACC_0446,2010-07-06,1,1,12,395.62
ACC_0446,2010-07-08,1,1,12,304.97
ACC_0446,2010-07-29,1,1,7,306.20000000000005
ACC_0446,2010-08-17,1,1,10,413.3
ACC_0446,2010-08-20,1,1,9,132.6
ACC_0446,2010-09-06,1,1,8,197.25
ACC_0446,2010-09-27,1,1,39,1464.6
ACC_0446,2010-10-05,1,1,20,344.90000000000003
ACC_0446,2010-10-13,1,1,9,167.45
ACC_0446,2010-10-14,1,1,14,535.6
ACC_0446,2011-02-15,1,1,24,397.04
ACC_0446,2011-03-14,1,1,38,3840.88
ACC_0446,2011-04-14,1,1,4,527.0
ACC_0446,2011-05-16,1,2,33,2942.84
ACC_0446,2011-05-17,1,1,53,1069.47
ACC_0446,2011-05-19,1,1,22,533.57
ACC_0446,2011-06-01,1,1,9,90.75
ACC_0446,2011-06-14,1,3,13,890.46
ACC_0446,2011-06-20,1,1,1,179.0
ACC_0446,2011-07-14,1,2,4,365.04
ACC_0446,2011-07-27,1,1,15,1049.38
ACC_0446,2011-08-17,1,1,36,703.17
ACC_0446,2011-08-18,1,1,12,1000.88
ACC_0446,2011-10-05,1,1,16,406.53
ACC_0446,2011-10-10,1,2,5,375.0
ACC_0446,2011-11-14,1,1,2,358.0
ACC_0446,2011-11-17,1,1,6,93.44
ACC_0446,2011-12-02,1,1,53,1129.84
ACC_0447,2010-04-08,1,1,15,300.7
ACC_0447,2010-04-21,1,1,9,299.25
ACC_0447,2010-05-06,1,1,7,302.3
ACC_0447,2010-06-22,1,1,14,442.2
ACC_0447,2010-07-09,1,1,15,350.0
ACC_0447,2010-07-27,1,1,6,231.8
ACC_0447,2010-08-12,1,1,11,263.6
ACC_0447,2010-09-09,1,2,12,363.1
ACC_0447,2010-09-29,1,1,15,243.68
ACC_0447,2010-10-05,1,1,21,312.68
ACC_0447,2010-10-12,1,1,8,279.8
ACC_0447,2010-11-10,1,1,7,80.28
ACC_0447,2010-11-19,1,1,11,336.35
ACC_0447,2011-02-21,1,1,14,355.40000000000003
ACC_0447,2011-03-29,1,1,13,304.4
ACC_0447,2011-05-04,1,1,33,483.7
ACC_0447,2011-05-05,1,1,2,119.7
ACC_0447,2011-05-13,1,1,11,340.88
ACC_0447,2011-06-14,1,2,12,428.95
ACC_0447,2011-06-16,1,1,6,252.0
ACC_0447,2011-06-23,1,1,22,330.11
ACC_0447,2011-06-24,1,1,27,374.4
ACC_0447,2011-07-25,1,1,6,299.4
ACC_0447,2011-08-05,2,2,30,702.14
ACC_0447,2011-08-25,1,1,1,306.0
ACC_0447,2011-10-10,1,1,21,300.76
ACC_0447,2011-10-20,1,1,10,650.67
ACC_0448,2010-07-07,1,1,13,518.78
ACC_0448,2010-11-22,1,1,7,305.7
ACC_0448,2011-02-11,1,1,10,333.2
ACC_0448,2011-03-22,1,1,19,313.77
ACC_0448,2011-03-27,1,1,7,324.70000000000005
ACC_0448,2011-05-24,1,1,6,176.1
ACC_0448,2011-08-04,1,1,12,324.52
ACC_0448,2011-08-26,1,1,23,352.36
ACC_0448,2011-10-14,1,1,3,106.20000000000002
ACC_0448,2011-11-21,1,1,1,29.5
ACC_0449,2009-12-10,1,1,15,448.2
ACC_0449,2009-12-13,1,1,6,370.2
ACC_0449,2010-01-07,1,1,29,518.14
ACC_0449,2010-01-28,1,1,16,392.82
ACC_0449,2010-02-24,1,1,12,1022.6
ACC_0449,2010-02-28,1,2,20,323.83
ACC_0449,2010-03-28,1,1,16,284.64
ACC_0449,2010-04-14,1,1,12,560.8
ACC_0449,2010-05-10,1,2,20,333.97
ACC_0449,2010-05-11,1,1,25,679.98
ACC_0449,2010-05-12,1,1,1,30.0
ACC_0449,2010-05-19,1,1,12,269.84
ACC_0449,2010-06-01,1,1,11,166.63
ACC_0449,2010-06-11,1,1,13,208.56
ACC_0449,2010-06-14,1,1,129,2024.06
ACC_0449,2010-06-23,1,1,9,159.93
ACC_0449,2010-06-27,1,1,11,634.16
ACC_0449,2010-07-07,1,1,18,430.58
ACC_0449,2010-07-09,1,1,12,252.72
ACC_0449,2010-07-18,1,1,20,969.35
ACC_0449,2010-07-27,1,1,25,436.02
ACC_0449,2010-08-12,1,1,50,847.04
ACC_0449,2010-08-17,1,1,17,319.66
ACC_0449,2010-08-18,2,4,116,1642.39
ACC_0449,2010-09-08,1,1,10,148.65
ACC_0449,2010-09-09,1,2,103,1662.55
ACC_0449,2010-09-23,1,1,32,889.44
ACC_0449,2010-09-29,1,1,22,469.05
ACC_0449,2010-10-01,1,2,16,381.09000000000003
ACC_0449,2010-10-03,1,1,17,304.18
ACC_0449,2010-10-04,1,1,52,1408.52
ACC_0449,2010-10-08,1,1,7,564.0
ACC_0449,2010-10-12,1,1,37,1116.26
ACC_0449,2010-10-13,1,1,4,83.7
ACC_0449,2010-10-14,1,1,4,101.31
ACC_0449,2010-10-21,1,1,6,282.6
ACC_0449,2010-10-25,1,1,25,457.03000000000003
ACC_0449,2010-10-27,1,1,28,1106.64
ACC_0449,2010-11-03,1,1,4,204.62
ACC_0449,2010-11-04,1,1,5,102.36000000000001
ACC_0449,2010-11-09,1,1,14,677.96
ACC_0449,2010-11-11,1,1,31,502.52
ACC_0449,2010-11-16,1,1,33,119.92
ACC_0449,2010-11-17,1,1,17,813.5
ACC_0449,2010-11-21,1,1,24,383.96999999999997
ACC_0449,2010-11-23,1,1,8,124.6
ACC_0449,2010-11-25,1,2,15,275.5
ACC_0449,2010-11-30,1,1,10,227.44000000000003
ACC_0449,2010-12-13,1,2,48,1860.98
ACC_0449,2010-12-16,1,1,54,1085.46
ACC_0449,2010-12-17,1,1,4,158.16
ACC_0449,2011-01-07,1,1,8,122.10000000000001
ACC_0449,2011-01-14,1,1,11,272.64
ACC_0449,2011-01-28,1,1,21,564.5
ACC_0449,2011-01-31,1,1,19,378.32
ACC_0449,2011-02-21,1,1,63,834.22
ACC_0449,2011-03-14,1,2,12,654.1
ACC_0449,2011-03-15,1,1,33,501.25
ACC_0449,2011-03-20,1,1,17,446.15
ACC_0449,2011-03-24,1,2,16,270.4
ACC_0449,2011-04-05,1,1,26,422.23
ACC_0449,2011-04-13,2,2,34,733.6
ACC_0449,2011-04-14,2,2,14,195.91
ACC_0449,2011-04-19,1,1,13,354.78000000000003
ACC_0449,2011-04-20,1,2,41,863.2
ACC_0449,2011-04-26,1,1,15,301.8
ACC_0449,2011-04-28,1,1,14,259.45
ACC_0449,2011-05-04,1,1,16,1030.7
ACC_0449,2011-05-06,1,1,1,15.600000000000001
ACC_0449,2011-05-09,1,1,17,399.15
ACC_0449,2011-05-10,1,1,8,129.35
ACC_0449,2011-05-13,1,2,11,411.8
ACC_0449,2011-05-25,1,1,9,326.52
ACC_0449,2011-06-05,1,1,43,756.1
ACC_0449,2011-06-06,1,1,61,816.8199999999999
ACC_0449,2011-06-08,1,3,22,649.5
ACC_0449,2011-06-15,1,1,10,171.63
ACC_0449,2011-06-21,1,1,27,469.72
ACC_0449,2011-06-28,1,1,28,492.94
ACC_0449,2011-07-06,1,1,39,521.34
ACC_0449,2011-07-07,2,2,31,736.02
ACC_0449,2011-07-08,1,1,35,419.91
ACC_0449,2011-07-18,1,1,17,304.52
ACC_0449,2011-07-25,1,2,17,323.82
ACC_0449,2011-07-26,2,2,64,1219.18
ACC_0449,2011-07-29,1,1,23,520.8000000000001
ACC_0449,2011-08-03,2,2,38,704.02
ACC_0449,2011-08-04,1,1,12,203.78
ACC_0449,2011-08-08,1,1,17,309.06
ACC_0449,2011-08-16,1,2,18,600.66
ACC_0449,2011-08-18,2,2,28,810.11
ACC_0449,2011-08-19,1,1,61,1394.58
ACC_0449,2011-08-22,1,1,103,1654.31
ACC_0449,2011-09-04,1,1,29,582.9
ACC_0449,2011-09-08,1,1,30,591.9
ACC_0449,2011-09-11,1,2,29,593.88
ACC_0449,2011-09-16,1,1,15,329.02
ACC_0449,2011-09-21,1,1,11,324.74
ACC_0449,2011-09-25,2,2,133,1065.59
